coupon_id,discount_rate
100078648,20:10
100078651,50:30
100078653,300:20
100078655,500:50
100078660,20:1
100078668,500:20
100078671,10:5
100078673,50:1
100078676,100:30
100078692,50:10
100078696,300:100
100078703,100:10
100078704,50:5
100078723,50:5
100078727,50:5
100078729,50:1
100078745,500:100
100078751,100:5
100078756,5:1
100078757,150:20
100078768,10:5
100078799,500:50
100078809,200:20
100078821,5:1
100078844,30:20
100078847,100:10
100078849,30:10
100078851,20:5
100078852,300:20
100078856,10:5
100078860,50:1
100078864,10:5
100078867,30:20
100078869,5:1
100078877,10:5
100078900,50:5
100078902,30:20
100078915,300:30
100078916,200:10
100078928,300:30
100078937,300:30
100078958,5:1
100078976,300:20
100078979,50:10
100078983,50:5
100078990,150:10
100078991,100:50
100078996,5:1
100078998,200:30
100079013,100:20
100079026,10:5
100079032,150:20
100079033,50:5
100079034,150:10
100079050,50:5
100079051,50:30
100079053,50:1
100079058,100:10
100079086,150:10
100079099,300:50
100079111,200:5
100079117,300:50
100079126,200:10
100079146,500:10
100079150,100:30
100079184,10:5
100079188,150:20
100079190,20:10
100079191,500:100
100079205,200:10
100079224,150:5
100079225,100:10
100079244,100:5
100079250,1000:20
100079255,500:100
100079263,50:5
100079267,200:10
100079275,50:1
100079296,30:20
100079306,100:10
100079309,500:50
100079315,300:20
100079319,500:50
100079331,20:10
100079334,300:50
100079336,100:10
100079348,800:100
100079350,50:30
100079353,500:10
100079364,150:10
100079365,30:1
100079371,500:50
100079378,100:5
100079380,200:20
100079387,150:30
100079395,50:5
100079397,50:5
100079407,200:20
100079409,50:5
100079411,150:10
100079420,100:10
100079435,800:100
100079439,5:1
100079444,150:10
100079446,1000:20
100079450,50:5
100079451,150:1
100079453,5:1
100079454,300:30
100079459,5:1
100079470,30:1
100079473,150:10
100079474,150:10
100079481,50:30
100079498,30:20
100079505,100:10
100079513,100:10
100079545,300:20
100079546,500:50
100079567,5:1
100079570,150:10
100079571,500:30
100079619,10:1
100079628,100:5
100079636,20:10
100079657,50:1
100079666,50:1
100079673,30:1
100079688,10:5
100079690,50:10
100079701,50:1
100079702,500:50
100079722,10:5
100079730,50:1
100079740,30:1
100079746,20:10
100079747,50:1
100079751,50:1
100079756,50:5
100079771,50:30
100079779,10:5
100079789,150:5
100079794,30:20
100079804,150:5
100079820,150:10
100079828,50:10
100079835,300:20
100079837,300:30
100079846,20:10
100079850,50:5
100079852,20:10
100079865,30:20
100079867,50:5
100079885,150:20
100079911,50:1
100079918,5:1
100079919,50:5
100079929,50:1
100079951,150:10
100079952,100:30
100079961,30:5
100079978,50:1
100079979,200:10
100079990,150:5
100079992,100:10
10008,200:50
100080016,200:20
100080028,5:1
100080029,50:1
100080030,20:10
100080035,50:5
100080042,200:20
100080050,100:5
100080051,30:20
100080073,1000:100
100080103,100:10
100080104,150:10
100080107,300:50
100080115,150:30
100080122,150:10
100080124,200:20
100080125,800:100
100080127,100:50
100080134,200:10
100080146,100:10
100080152,100:50
100080162,1000:50
100080176,100:1
100080181,300:50
100080195,800:50
100080225,10:5
100080234,10:5
100080249,200:20
100080278,30:1
100080298,10:5
100080300,50:5
100080302,300:20
100080309,150:10
100080315,500:50
100080318,10:5
100080324,300:30
100080366,500:100
100080376,300:5
100080379,30:1
100080382,50:5
100080391,300:20
100080395,10:5
100080397,1000:30
100080413,800:100
100080414,300:50
100080443,20:1
100080444,200:20
100080450,50:10
100080454,100:1
100080459,100:5
100080466,5:1
100080481,10:5
100080487,200:30
100080492,30:1
100080497,30:20
100080498,20:10
100080503,300:10
100080507,5:1
100080508,500:20
100080509,5:1
100080518,50:20
100080524,20:10
100080534,50:5
100080535,150:5
100080540,200:20
100080549,50:10
100080554,200:20
100080560,500:50
100080575,50:5
100080584,800:30
100080588,200:100
100080593,10:5
100080595,100:50
100080596,50:1
100080608,300:30
100080609,100:1
100080612,200:20
100080616,50:5
100080618,100:50
100080634,20:10
100080636,200:5
100080639,150:10
100080642,300:100
100080644,100:5
100080645,50:30
100080669,500:100
100080673,100:50
100080676,20:10
100080682,500:50
100080686,100:10
100080692,150:10
100080697,100:10
100080713,1000:20
100080715,150:10
100080730,200:30
100080732,500:100
100080733,150:1
100080740,50:1
100080741,300:30
100080744,50:30
100080762,5:1
100080767,1000:30
100080769,10:5
100080779,10:5
100080782,30:20
100080800,300:10
100080809,1000:30
100080815,10:1
100080819,20:5
100080820,30:20
100080822,300:30
100080834,50:1
100080840,300:50
100080848,30:1
100080860,50:5
100080870,200:10
100080882,1000:50
100080885,150:10
100080886,200:20
100080887,50:5
100080911,300:30
100080915,20:10
100080916,500:50
100080921,300:20
100080927,200:20
100080931,300:50
100080940,50:5
100080951,300:10
100080953,10:5
100080957,200:50
100080971,100:10
100080974,50:5
100080975,50:5
100081014,300:100
100081032,50:1
100081034,30:1
100081051,100:10
100081054,10:5
100081059,20:10
100081070,20:10
100081071,100:10
100081089,150:10
100081105,30:1
100081108,100:10
100081109,30:20
100081113,100:1
100081124,5:1
100081138,10:5
100081154,1000:10
100081159,200:20
100081163,5:1
100081175,150:20
100081191,5:1
100081194,20:10
100081198,500:100
100081201,50:10
100081204,50:5
100081208,500:10
100081222,50:5
100081224,20:1
100081225,1000:100
100081226,300:5
100081241,20:10
100081245,30:10
100081280,150:5
100081283,300:10
100081285,150:100
100081298,20:1
100081302,10:5
100081308,30:20
100081315,150:5
100081316,10:5
100081320,200:10
100081365,200:20
100081369,200:50
100081396,50:1
100081428,30:1
100081435,150:20
100081436,150:5
100081449,150:10
100081459,100:50
100081465,5:1
100081473,50:20
100081486,30:20
100081495,10:5
100081523,200:10
100081545,50:5
100081549,800:100
100081568,10:5
100081590,5:1
100081591,10:5
100081600,1000:50
100081601,200:20
100081609,150:10
100081633,50:10
100081661,200:20
100081668,300:20
100081686,30:20
100081695,20:10
100081703,300:50
100081708,5:1
100081709,50:30
100081712,500:20
100081715,200:30
100081717,10:5
100081719,50:1
100081721,5:1
100081734,30:1
100081742,300:30
100081744,5:1
100081762,150:20
100081764,50:10
100081793,200:20
100081803,100:10
100081807,50:1
100081826,150:20
100081841,50:1
100081846,100:10
100081847,30:20
100081850,50:10
100081853,20:10
100081856,50:10
100081858,50:5
100081862,150:10
100081873,200:10
100081875,50:30
100081876,150:10
100081880,50:5
100081893,150:10
100081894,500:30
100081901,300:10
100081909,50:5
100081915,10:5
100081919,10:5
100081920,30:20
100081932,150:5
100081947,500:10
100081952,50:5
100081986,50:5
100081995,100:5
100082000,300:50
100082017,200:10
100082033,50:5
100082048,150:10
100082056,20:10
100082060,50:5
100082066,800:50
100082069,500:50
100082082,200:20
100082094,100:5
100082099,10:5
100082109,300:20
100082124,30:10
100082125,300:20
100082137,5:1
100082141,50:30
100082148,150:10
100082168,150:10
100082169,100:1
100082178,50:10
100082181,100:5
100082191,100:10
100082192,200:10
100082197,200:100
100082207,200:20
100082220,100:50
100082230,100:10
100082231,20:10
100082237,20:1
100082239,50:5
100082245,200:20
100082259,5:1
100082265,500:20
100082275,30:20
100082290,100:10
100082293,5:1
100082297,1000:100
100082304,200:20
100082314,150:5
100082315,200:20
100082320,200:10
100082322,20:1
100082327,50:5
100082329,30:1
100082346,100:10
100082351,50:5
100082353,5:1
100082379,100:5
100082394,150:10
100082412,300:50
100082418,50:5
100082422,5:1
100082429,200:5
100082432,200:20
100082435,300:50
100082437,150:20
100082439,20:10
100082451,50:1
100082488,50:10
100082498,50:5
100082502,30:1
100082503,10:5
100082506,10:5
100082523,100:5
100082526,50:30
100082533,30:1
100082545,500:100
100082546,200:10
100082548,50:1
100082567,100:5
100082597,30:20
100082600,50:1
100082602,10:5
100082605,50:1
100082619,150:50
100082626,800:20
100082630,100:50
100082687,30:20
100082693,200:10
100082699,500:50
100082708,30:20
100082714,150:5
100082717,800:50
100082720,50:1
100082726,10:5
100082730,200:30
100082740,30:20
100082753,300:50
100082755,300:10
100082756,10:5
100082766,30:20
100082773,150:20
100082781,50:5
100082784,5:1
100082796,100:10
100082797,20:10
100082799,200:20
100082803,100:50
100082811,150:10
100082813,200:100
100082815,20:10
100082817,300:50
100082823,150:20
100082829,200:10
100082831,300:10
100082839,500:30
100082846,200:20
100082865,20:10
100082898,500:50
100082908,20:10
100082924,150:20
100082930,5:1
100082931,5:1
100082952,100:5
100082969,150:20
100082995,10:5
100082999,500:30
100083030,150:20
100083038,150:10
100083059,50:30
100083075,150:20
100083083,10:5
100083098,200:30
100083101,1000:50
100083109,800:10
100083113,150:50
100083115,200:10
100083122,50:5
100083127,300:50
100083132,5:1
100083133,200:10
100083153,50:1
100083168,10:5
100083202,500:20
100083204,500:50
100083221,300:30
100083228,20:10
100083238,30:20
100083250,1000:20
100083257,30:1
100083258,30:1
100083262,300:10
100083271,20:1
100083276,150:5
100083281,300:50
100083282,20:10
100083288,5:1
100083289,300:30
100083300,10:5
100083304,100:10
100083313,150:20
100083322,300:30
100083333,150:10
100083359,50:5
100083362,150:10
100083381,20:10
100083394,50:5
100083396,100:10
100083411,30:1
100083412,500:20
100083416,150:10
100083417,50:1
100083428,50:1
100083441,1000:50
100083454,50:10
100083463,30:20
100083466,50:5
100083468,5:1
100083470,50:5
100083471,150:1
100083475,100:50
100083479,100:5
100083494,100:10
100083506,10:1
100083510,100:5
100083514,300:20
100083521,10:5
100083532,150:5
100083561,150:10
100083564,300:20
100083567,50:10
100083570,50:5
100083571,50:5
100083573,300:20
100083577,5:1
100083587,50:5
100083590,150:10
100083596,300:10
100083605,150:50
100083615,500:20
100083620,150:10
100083622,50:5
100083635,800:100
100083664,50:5
100083672,50:1
100083677,10:5
100083681,150:20
100083682,150:20
100083690,300:30
100083696,200:50
100083708,100:5
100083719,50:5
100083734,50:30
100083744,100:10
100083745,150:20
100083757,300:10
100083759,50:5
100083772,50:1
100083776,50:5
100083790,5:1
100083797,300:20
100083800,150:5
100083803,50:1
100083816,50:10
100083828,300:10
100083835,800:50
100083840,100:50
100083852,50:1
100083854,100:50
100083874,150:10
100083879,100:10
100083897,50:1
100083901,50:5
100083907,20:10
100083922,150:10
100083928,100:50
100083931,150:5
100083955,10:5
100083961,150:20
100083962,50:1
100083968,100:5
100083973,100:10
100083976,500:50
100083994,50:10
100083996,150:10
100084003,150:10
100084021,5:1
100084037,1000:100
100084040,50:1
100084059,150:10
100084073,30:1
100084078,150:10
100084080,30:1
100084086,10:5
100084099,150:10
100084112,150:5
100084120,100:1
100084127,100:5
100084131,500:100
100084136,1000:10
100084138,20:10
100084139,150:5
100084143,30:20
100084146,30:1
100084148,50:10
100084150,100:10
100084156,50:1
100084157,50:1
100084165,500:20
100084169,150:20
100084171,10:5
100084175,150:10
100084182,150:5
100084187,100:50
100084190,100:50
100084195,100:10
100084198,150:10
100084214,5:1
100084219,300:50
100084221,20:10
100084225,200:20
100084226,20:10
100084234,30:20
100084236,10:5
100084249,5:1
100084251,10:5
100084268,5:1
100084275,1000:100
100084278,300:100
100084281,150:10
100084294,30:1
100084295,150:100
100084297,150:30
100084308,50:1
100084313,150:20
100084322,200:20
100084344,500:100
100084347,20:5
100084355,100:5
100084378,100:10
100084422,50:5
100084429,50:5
100084433,50:1
100084434,30:10
100084443,50:1
100084445,50:10
100084474,300:20
100084477,150:10
100084485,20:5
100084496,150:5
100084506,50:5
100084508,100:50
100084517,200:10
100084529,100:10
100084572,10:1
100084576,100:50
100084580,200:10
100084583,10:5
100084587,10:5
100084596,50:5
100084605,30:20
100084626,10:5
100084637,10:5
100084640,150:10
100084655,5:1
100084656,500:100
100084658,50:5
100084666,300:20
100084668,20:10
100084670,150:10
100084683,300:20
100084690,500:100
100084692,200:20
100084693,300:20
100084708,20:10
100084736,300:30
100084737,5:1
100084743,50:5
100084744,500:50
100084769,500:100
100084778,30:20
100084781,10:5
100084787,150:10
100084791,200:20
100084794,200:5
100084803,30:20
100084814,50:1
100084816,10:5
100084839,300:20
100084847,20:10
100084861,50:1
100084862,50:5
100084867,200:10
100084868,1000:100
100084873,200:30
100084882,50:10
100084898,30:20
100084905,500:50
100084927,50:30
100084929,150:20
100084937,10:1
100084945,200:10
100084951,150:20
100084957,20:5
100084959,200:20
100084968,200:30
100084971,800:50
100084984,30:1
100084985,100:10
100085003,5:1
100085006,500:50
100085023,500:100
100085025,200:10
100085046,50:30
100085059,150:10
100085069,50:5
100085081,20:10
100085083,5:1
100085094,30:1
100085095,10:5
100085106,200:30
100085109,50:5
100085119,300:5
100085121,300:30
100085128,150:10
100085131,10:5
100085134,300:20
100085138,10:5
100085151,50:5
100085153,500:50
100085155,200:20
100085170,20:10
100085171,50:5
100085203,150:5
100085214,30:10
100085219,200:10
100085225,100:5
100085230,1000:20
100085237,150:20
100085253,150:100
100085268,1000:100
100085277,200:10
100085288,50:1
100085310,5:1
100085316,200:20
100085320,1000:30
100085322,20:10
100085323,150:5
100085324,50:1
100085358,50:5
100085361,150:20
100085370,500:100
100085373,20:1
100085395,500:100
100085418,100:10
100085442,1000:30
100085446,100:10
100085456,100:5
100085459,5:1
100085463,5:1
100085466,10:5
100085481,100:50
100085492,5:1
100085498,500:50
100085499,150:10
100085503,200:20
100085532,150:20
100085542,50:5
100085583,150:10
100085585,50:5
100085586,50:1
100085596,300:50
100085599,100:10
100085602,50:1
100085624,50:5
100085626,50:1
100085632,1000:100
100085635,300:20
100085645,300:20
100085651,300:30
100085658,5:1
100085665,1000:50
100085677,300:50
100085678,50:10
100085683,10:5
100085686,50:5
100085692,100:5
100085709,100:50
100085722,30:1
100085728,100:5
100085733,50:10
100085736,200:10
100085740,50:1
100085744,50:1
100085745,20:10
100085748,20:10
100085767,10:5
100085783,300:20
100085785,200:1
100085789,300:10
100085794,5:1
100085808,50:10
100085812,150:5
100085816,50:5
100085824,20:5
100085841,30:20
100085846,30:20
100085854,300:50
100085866,50:5
100085881,150:20
100085914,100:5
100085936,50:5
100085937,5:1
100085940,100:50
100085949,50:10
100085957,100:10
100085960,20:10
100085968,300:50
100085977,50:10
